id,species,species__colour,species_abbv,species_abbv__colour,species_gp__autocolour,S_SC_STc__autocolour,SC__autocolour,ST__autocolour,plate_type__autocolour,group_summary__autocolour,group_summary_l2__autocolour,virulence_score__autocolour,resistance_score__autocolour,num_resistance_classes__autocolour,num_resistance_genes__autocolour,Yersiniabactin__autocolour,YbST__autocolour,Colibactin__autocolour,CbST__autocolour,Aerobactin__autocolour,AbST__autocolour,Salmochelin__autocolour,SmST__autocolour,rmpA__autocolour,rmpA2__autocolour,wzi__autocolour,K_locus__autocolour,K_locus_problems__autocolour,K_locus_confidence__autocolour,K_locus_identity__autocolour,K_locus_missing_genes__autocolour,O_locus__autocolour,O_locus_problems__autocolour,O_locus_confidence__autocolour,O_locus_identity__autocolour,O_locus_missing_genes__autocolour,Chr_ST__autocolour,iucA__autocolour,iucB__autocolour,iucC__autocolour,iucD__autocolour,iutA__autocolour,iroB__autocolour,iroC__autocolour,iroD__autocolour,iroN__autocolour,AGly__autocolour,Col__autocolour,Fcyn__autocolour,Flq__autocolour,Gly__autocolour,MLS__autocolour,Ntmdz__autocolour,Phe__autocolour,Rif__autocolour,Sul__autocolour,Tet__autocolour,Tgc__autocolour,Tmt__autocolour,Omp__autocolour,Bla__autocolour,Bla_Carb__autocolour,Bla_ESBL__autocolour,Bla_ESBL_inhR__autocolour,Bla_broad__autocolour,Bla_broad_inhR__autocolour,Amikacin_int__autocolour,Amoxicillin_clavulanic_acid_int__autocolour,Ampicillin_int__autocolour,Aztreonam_int__autocolour,Cefalexin_int__autocolour,Cefepime_int__autocolour,Cefixime_int__autocolour,Cefotaxime_int__autocolour,Cefoxitin_int__autocolour,Ceftazidime_int__autocolour,Ceftriaxone_int__autocolour,Cefuroxime_int__autocolour,Ciprofloxacin_int__autocolour,Colistin_int__autocolour,Ertapenem_int__autocolour,Fosfomycin_G6P_int__autocolour,Gentamicin_int__autocolour,Imipenem_int__autocolour,Levofloxacin_int__autocolour,Mecillinam_int__autocolour,Meropenem_int__autocolour,Nalidixic_acid_int__autocolour,Nitrofurantoin_int__autocolour,Norfloxacin_int__autocolour,Piperacillin_int__autocolour,Piperacillin_tazobactam_int__autocolour,Temocillin_int__autocolour,Ticarcillin_clavulanic_acid_int__autocolour,Tigecycline_int__autocolour,Tobramycin_int__autocolour,Trimethoprim_int__autocolour,Trimethoprim_sulfamethoxazole_int__autocolour,SAMPLE_DATE__autocolour,year,month,day,GROUP__autocolour,ENVIRONMENTAL_GROUP__autocolour,place_sampling__autocolour,ORIGIN__autocolour,specific_group__autocolour,ASSOCIATED_GROUP__autocolour,ASSOCIATED_SPECIES__autocolour,GENERAL_ISOLATION_SOURCE__autocolour,TYPE__autocolour,IN_OUT__autocolour,SAMPLE_TYPE__autocolour,SAMPLE_DESCRIPTION__autocolour
SPARK_1164_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC16_ST35,SC16,ST35,SCAI,human - hospital carriage,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi37,KL22,-+,Low,99.48%,KL22_17,O1v1,none,Very high,98.11%,NA,ST35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-33,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,R,S,S,S,ND,S,I,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1164_C3,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC4_NA,SC4,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL47,?-+*,None,79.85%,"KL47_02_cpsACP,KL47_09,KL47_10_wcqC,KL47_12_wcuT",O1v1,-+*,Good,72.16%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY1-1*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1165_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC115_ST3161,SC115,ST3161,SCAI,human - hospital carriage,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi56,KL55,*,Very high,96.11%,NA,O3/O3a,none,Very high,98.25%,NA,ST3161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,I,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1165_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC115_ST3161,SC115,ST3161,SCAI,human - hospital carriage,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi56,KL55,*,Very high,96.11%,NA,O3/O3a,none,Very high,98.25%,NA,ST3161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,I,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1166_C1,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC14_NA,SC14,NA,SCAI,human - hospital carriage,human,0,0,1,2,-,0,-,0,-,0,-,0,-,-,-,KL68,?-+*,Low,89.41%,KL68_02_cpsACP,O1/O2v1,-+*,Good,72.11%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,Aph3''Ia*?,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY1-1*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1166_C2,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC5_NA,SC5,NA,SCAI,human - hospital carriage,human,0,0,1,2,-,0,-,0,-,0,-,0,-,-,-,KL41,?-+,None,99.73%,"KL41_14_glf,KL41_15_gnd,KL41_16,KL41_17_wzx",O1v1,-+*,Good,72.11%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,Aph3-Ia^,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY1-3*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1167_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC38_NA,SC38,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL29,?-+*,Good,91.28%,"KL29_08_wcuD,KL29_09_wcuE",O1v1,-+*,Good,72.23%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-4,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1168_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC2_ST17,SC2,ST17,SCAI,human - hospital carriage,human,0,0,4,3,-,0,-,0,-,0,-,0,-,-,wzi306,KL55,*,Very high,95.67%,NA,O1v2,none,Very high,98.42%,NA,ST17,-,-,-,-,-,-,-,-,-,AadA1-pm*?,-,-,-,-,-,-,-,-,SulI*,-,-,DfrA15^,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,R,S,S,S,ND,S,S,S,R,R,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1168_C2,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC18_NA,SC18,NA,SCAI,human - hospital carriage,human,0,0,4,6,-,0,-,0,-,0,-,0,-,-,-,KL107,?-+*,None,77.56%,"KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10",O1v1,-+*,Good,72.31%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,Aph3''Ia;StrA*,-,-,Qnr-S1,-,-,-,-,-,SulII,-,-,DfrA14,-,OXY1-1*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,R,S,S,S,S,S,R,ND,S,ND,S,R,I,S,ND,S,S,S,R,R,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1169_C1,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC3_NA,SC3,NA,SCAI,human - hospital carriage,human,0,0,1,2,-,0,-,0,-,0,-,0,-,-,-,KL43,?-+*,Low,89.46%,"KL43_02_cpsACP,KL43_15_wcpZ",O1v1,-+*,Good,72.19%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,Aph3''Ia*?,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY1-1*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_116_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST512,SCAI,human - hospital carriage,human,1,2,5,6,ybt 9; ICEKp3,157-2LV,-,0,-,0,-,0,-,-,wzi154,KL107,none,Very high,100.00%,NA,O2v2,none,Very high,98.37%,NA,ST512,-,-,-,-,-,-,-,-,-,Aac6-Ib;AadA2,-,-,GyrA-83I;ParC-80I,-,-,-,-,-,SulI,-,-,-,OmpK35-25%;OmpK36GD,OXA-9*;TEM-1D^,KPC-3,-,-,SHV-11,-,R,R,R,R,R,R,R,ND,ND,R,R,R,R,R,R,R,I,R,R,R,R,ND,R,R,R,R,ND,R,R,R,R,I,2017-07-31,2017,07,31,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_1170_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC2_ST17,SC2,ST17,SCAI,human - hospital carriage,human,1,0,1,0,ybt 15; ICEKp11,231,-,0,-,0,-,0,-,-,wzi141,KL25,-,High,99.17%,KL25_09_wfeD,O5,*,High,94.21%,NA,ST17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,I,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_1171_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC20_ST111,SC20,ST111,diagnostic,human - hospital disease,human,0,0,5,4,-,0,-,0,-,0,-,0,-,-,wzi63,KL63,none,Very high,99.37%,NA,O1v2,none,Very high,99.29%,NA,ST111,-,-,-,-,-,-,-,-,-,AadA1-pm*?,-,-,-,-,-,-,-,-,SulI,TetA,-,DfrA1*,-,-,-,-,-,SHV-11^,-,S,S,R,ND,ND,S,ND,S,ND,S,ND,S,I,S,S,S,S,S,S,ND,S,ND,ND,ND,S,S,ND,ND,R,S,ND,R,2018-02-07,2018,02,07,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_1172_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC4_ST45,SC4,ST45,SCAI,human - hospital disease,human,1,1,8,11,ybt 10; ICEKp4,78,-,0,-,0,-,0,-,-,wzi101,KL24,none,Very high,99.01%,NA,O2v1,none,Very high,98.76%,NA,ST45,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,QnrB1?,-,-,-,CatB4,-,SulII,TetA,-,DfrA14,-,OXA-1;TEM-1D^,-,CTX-M-15,-,SHV-1?,-,S,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,S,S,R,S,R,ND,S,ND,ND,ND,R,R,ND,ND,R,R,ND,R,2018-02-09,2018,02,09,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,bronchoalveolar_wash,NA
SPARK_1173_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC4_ST45,SC4,ST45,SCAI,human - hospital disease,human,1,1,8,8,ybt 10; ICEKp4,78,-,0,-,0,-,0,-,-,wzi101,KL24,?,Good,99.01%,NA,O2v1,none,Very high,98.75%,NA,ST45,-,-,-,-,-,-,-,-,-,AadA1-pm*,-,-,Qnr-S1,-,-,-,CmlA5,Arr2,SulIII,TetD,-,-,-,OXA-10,-,SHV-12^,-,TEM-57^,-,S,R,R,ND,ND,I,ND,R,ND,R,ND,R,R,S,S,S,S,S,R,ND,S,ND,ND,ND,R,R,ND,ND,S,S,ND,S,2018-02-08,2018,02,08,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_1174_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST258,SCAI,human - hospital disease,human,1,3,5,5,ybt 13; ICEKp2,299,-,0,-,0,-,0,-,-,wzi29,KL106,?,Good,99.97%,NA,O2v2,none,Very high,98.48%,NA,ST258,-,-,-,-,-,-,-,-,-,Aac6-Ib;AadB,MgrB-62%,-,GyrA-83I;ParC-80I;QnrB19^,-,-,-,-,-,-,-,-,-,OmpK35-25%,TEM-1D^,KPC-2,SHV-12,-,-,-,R,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,R,R,S,R,R,R,ND,R,ND,ND,ND,R,R,ND,ND,R,R,ND,S,2018-02-09,2018,02,09,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,bronchoalveolar_wash,NA
SPARK_1175_C1,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC3_NA,SC3,NA,SCAI,human - hospital disease,human,0,0,1,2,-,0,-,0,-,0,-,0,-,-,-,KL43,?-+*,Low,89.46%,"KL43_02_cpsACP,KL43_15_wcpZ",O1v1,-+*,Good,72.19%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,Aph3''Ia*?,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY1-1*,-,-,-,-,-,S,S,R,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,S,S,S,S,ND,S,ND,ND,ND,S,S,ND,ND,S,S,ND,S,2018-02-08,2018,02,08,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,bronchial,NA
SPARK_1176_C1,Klebsiella variicola subsp. variicola,#04FDF8,K.var,#04FDF8,K.pne SPEC,K.var_SC17_ST639,SC17,ST639,SCAI,human - hospital disease,human,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi338,KL105,*,Very high,96.66%,NA,O3/O3a,none,Very high,99.19%,NA,ST639,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LEN-18^,-,-,-,-,-,S,S,S,ND,ND,S,ND,S,ND,S,ND,S,S,S,S,S,S,S,S,ND,S,ND,ND,ND,S,S,ND,ND,S,S,ND,S,2018-02-09,2018,02,09,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_1177_C1,Klebsiella variicola subsp. variicola,#04FDF8,K.var,#04FDF8,K.pne SPEC,K.var_SC21_ST1599,SC21,ST1599,SCAI,human - hospital carriage,human,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi201,KL60,none,Very high,99.04%,NA,O5,none,Very high,99.60%,NA,ST1599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LEN-16^,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,I,S,S,S,2018-02-02,2018,02,02,HUMAN,NA,NA,hospital,hospital_4,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1178_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC15_ST101,SC15,ST101,SCAI,human - hospital carriage,human,1,0,3,5,ybt 9; ICEKp3,183,-,0,-,0,-,0,-,-,wzi137,KL17,none,Very high,99.98%,NA,O1v1,none,Very high,98.03%,NA,ST101,-,-,-,-,-,-,-,-,-,ArmA,-,-,GyrA-83Y;GyrA-87N;ParC-80I,-,MphE*;MsrE,-,-,-,-,-,-,-,OmpK35-17%;OmpK36TD,OXA-9*;SHV-28*;TEM-1D^,-,-,-,-,-,S,R,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,R,S,ND,R,I,S,S,S,2018-02-05,2018,02,05,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1179_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC4_ST45,SC4,ST45,SCAI,human - hospital carriage,human,1,1,8,11,ybt 10; ICEKp4,78,-,0,-,0,-,0,-,-,-,KL24,?-,None,98.80%,"KL24_04_wza,KL24_06_wzc,KL24_07_wcuD,KL24_08_wcuC,KL24_09_wcuV,KL24_10_wbaZ",O2v1,none,Very high,98.75%,NA,ST45,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,QnrB1?,-,-,-,CatB4,-,SulII,TetA,-,DfrA14,-,OXA-1;TEM-1D^,-,CTX-M-15,-,SHV-1?,-,I,R,R,R,R,R,R,ND,ND,R,R,R,R,S,S,S,R,S,R,R,S,ND,ND,R,R,R,ND,R,R,R,R,R,2018-02-06,2018,02,06,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_117_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC13_ST321,SC13,ST321,SCAI,human - hospital carriage,human,0,0,1,1,-,0,-,0,-,0,-,0,-,-,wzi131,KL3,?*,Good,99.62%,NA,O2v2,none,Very high,98.52%,NA,ST321,-,-,-,-,-,-,-,-,-,-,-,-,Qnr-S1,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,I,S,S,S,S,S,I,ND,S,ND,S,R,S,S,ND,S,I,S,S,S,2017-07-31,2017,07,31,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_1180_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC116_ST1012,SC116,ST1012,SCAI,human - hospital carriage,human,0,0,1,1,-,0,-,0,-,0,-,0,-,-,wzi101,KL24,none,Very high,98.87%,NA,O1v1,?-,Good,99.00%,O1/O2v1_03_wbbM,ST1012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TEM-1D^,-,-,-,SHV-11^,-,S,R,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,R,S,ND,R,I,S,S,S,2018-02-06,2018,02,06,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1181_C1,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC52_NA,SC52,NA,SCAI,human - hospital carriage,human,0,0,2,4,-,0,-,0,-,0,-,0,-,-,-,KL20,?-+*,None,80.96%,"KL20_02_cpsACP,KL20_09,KL20_11_wcaO,KL20_12",O1v1,-+*,Good,72.33%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,StrA;StrB,-,-,-,-,-,-,-,-,SulII,-,-,-,-,OXY5-1*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,S,S,S,S,2018-02-07,2018,02,07,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1182_C1,Klebsiella ornithinolytica,#8F9D04,K.orn,#8F9D04,K.orn SPEC,K.orn_SC9_NA,SC9,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL144,-+*,Good,93.70%,KL144_02_cpsACP,O1v1,-+*,None,72.63%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ORN1a,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,I,S,S,S,2018-02-05,2018,02,05,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1182_C2,Klebsiella aerogenes,#F60C35,K.aer,#F60C35,K.aer SPEC,K.aer_SC10_NA,SC10,NA,SCAI,human - hospital carriage,human,2,0,0,1,ybt 17; ICEKp10,267-1LV,clb 3,19,-,0,-,0,-,-,-,KL68,?-+*,None,78.51%,"KL68_02_cpsACP,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW,KL68_16_wcuC",O5,*,High,93.64%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,AmpC,-,-,-,-,-,S,R,R,R,R,S,R,ND,R,R,R,R,S,S,S,S,S,S,S,ND,S,ND,S,S,R,R,ND,R,S,S,S,S,2018-02-05,2018,02,05,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1183_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC13_NA,SC13,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL74,*,Very high,95.95%,NA,O1v1,-+*,Good,72.32%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY6-4,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-02-06,2018,02,06,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1184_C1,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC18_NA,SC18,NA,SCAI,human - hospital carriage,human,0,0,1,2,-,0,-,0,-,0,-,0,-,-,-,KL107,?-+*,None,77.56%,"KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10",O1v1,-+*,Good,72.30%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,Aph3''Ia,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY1-1*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,I,S,ND,S,S,S,S,S,2018-02-05,2018,02,05,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1185_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC87_ST469,SC87,ST469-1LV,SCAI,human - hospital carriage,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,-,KL33,?-+*,None,80.11%,"KL33_07_wzb,KL33_08_wzc,KL33_09_wckM,KL33_10_wckL,KL33_11_wcuQ,KL33_12_wzx,KL33_14_manC,KL33_15_manB,KL33_16_wbaZ,KL33_17_wcaJ,KL33_18_wzy,KL33_19_wckJ",O3b,?,Good,98.85%,NA,ST469-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-02-08,2018,02,08,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,feces,NA
SPARK_1186_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307-1LV,diagnostic,human - hospital disease,human,0,1,6,11,-,0,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.47%,NA,ST307-1LV,-,-,-,-,-,-,-,-,-,AadA2^;Aph3-Ia^;StrA*,-,-,GyrA-83I;ParC-80I;Qnr-S1,-,MphA,-,-,-,SulI;SulII,-,-,DfrA12,-,OXA-9;TEM-1D^,-,CTX-M-15;SHV-12,-,-,-,S,S,ND,ND,ND,R,ND,R,ND,R,ND,ND,R,S,S,R,S,S,R,ND,ND,ND,ND,ND,ND,R,ND,ND,ND,S,ND,R,2018-02-06,2018,02,06,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
