ncbi_accession	paired_gcf_accession	ncbi_assembly_level	ncbi_assembly_status	ncbi_sequencing_tech	ncbi_assembly_method	ncbi_refseq_category	ncbi_genome_notes	ncbi_genome_size	ncbi_n_scaffolds	ncbi_scaffold_n50	ncbi_scaffold_l50	ncbi_n_contigs	ncbi_contig_n50	ncbi_contig_l50	ncbi_genome_coverage	ncbi_gc_percent	ncbi_n_chromosomes	ncbi_completeness	ncbi_contamination	ncbi_taxonomy_check	ncbi_ani_match_status	lookup_accession
GCA_022434455.1	GCF_022434455.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5889154	7	5413904	1	7	5413904	1	288	57.0	7.0			OK	derived_species_match	GCA_022434455
GCA_022438385.1	GCF_022438385.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5736868	3	5412001	1	3	5412001	1	444	57.0	3.0			OK	derived_species_match	GCA_022438385
GCA_022438305.1	GCF_022438305.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5819757	4	5407910	1	4	5407910	1	66	57.0	4.0			OK	species_match	GCA_022438305
GCA_022438825.1	GCF_022438825.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5539755	4	5404238	1	4	5404238	1	174	57.0	4.0			OK	species_match	GCA_022438825
GCA_022437985.1	GCF_022437985.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5657320	7	5404182	1	7	5404182	1	179	57.0	7.0			OK	derived_species_match	GCA_022437985
GCA_022434875.1	GCF_022434875.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5774733	5	5400756	1	5	5400756	1	125	57.0	5.0			OK	species_match	GCA_022434875
GCA_022434415.1	GCF_022434415.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5452223	2	5397885	1	2	5397885	1	40	57.5	2.0			OK	derived_species_match	GCA_022434415
GCA_022435545.1	GCF_022435545.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5625271	3	5396809	1	3	5396809	1	219	57.0	3.0			OK	derived_species_match	GCA_022435545
GCA_022435605.1	GCF_022435605.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5506805	3	5389175	1	3	5389175	1	82	57.5	3.0			OK	derived_species_match	GCA_022435605
GCA_022437865.1	GCF_022437865.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5706996	4	5377758	1	4	5377758	1	245	57.0	4.0			OK	derived_species_match	GCA_022437865
GCA_022438505.1	GCF_022438505.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5600177	4	5373213	1	4	5373213	1	177	57.0	4.0			OK	derived_species_match	GCA_022438505
GCA_022434855.1	GCF_022434855.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5521901	3	5373052	1	3	5373052	1	116	57.5	3.0			OK	derived_species_match	GCA_022434855
GCA_022437885.1	GCF_022437885.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5694028	4	5372031	1	4	5372031	1	153	57.0	4.0			OK	derived_species_match	GCA_022437885
GCA_022435525.1	GCF_022435525.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5592110	5	5371468	1	5	5371468	1	114	57.0	5.0			OK	derived_species_match	GCA_022435525
GCA_022439265.1	GCF_022439265.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5633730	3	5370894	1	3	5370894	1	82	57.0	3.0			OK	derived_species_match	GCA_022439265
GCA_022438405.1	GCF_022438405.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5577601	4	5370142	1	4	5370142	1	68	57.5	4.0			OK	derived_species_match	GCA_022438405
GCA_022439205.1	GCF_022439205.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5474981	4	5370026	1	4	5370026	1	59	57.5	4.0			OK	derived_species_match	GCA_022439205
GCA_022438005.1	GCF_022438005.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5595240	8	5369778	1	8	5369778	1	190	57.0	8.0			OK	derived_species_match	GCA_022438005
GCA_022438965.1	GCF_022438965.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5537556	3	5367019	1	3	5367019	1	271	57.0	3.0			OK	derived_species_match	GCA_022438965
GCA_022439185.1	GCF_022439185.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5603816	3	5366700	1	3	5366700	1	251	57.0	3.0			OK	derived_species_match	GCA_022439185
GCA_022438325.1	GCF_022438325.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5551257	3	5365043	1	3	5365043	1	305	57.0	3.0			OK	derived_species_match	GCA_022438325
GCA_022438445.1	GCF_022438445.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5551257	3	5365043	1	3	5365043	1	613	57.0	3.0			OK	derived_species_match	GCA_022438445
GCA_022438165.1	GCF_022438165.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5616717	5	5363251	1	5	5363251	1	63	57.0	5.0			OK	derived_species_match	GCA_022438165
GCA_022438925.1	GCF_022438925.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5727952	5	5359692	1	5	5359692	1	271	57.0	5.0			OK	derived_species_match	GCA_022438925
GCA_022439225.1		Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5473967	4	5359531	1	4	5359531	1	221	57.5	4.0			OK	derived_species_match	GCA_022439225
GCA_022438625.1	GCF_022438625.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5455116	3	5359044	1	3	5359044	1	849	57.5	3.0			OK	derived_species_match	GCA_022438625
GCA_022439125.1	GCF_022439125.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5611460	5	5357994	1	5	5357994	1	357	57.0	5.0			OK	derived_species_match	GCA_022439125
GCA_022438645.1	GCF_022438645.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5521307	3	5357967	1	3	5357967	1	413	57.5	3.0			OK	derived_species_match	GCA_022438645
GCA_022438785.1	GCF_022438785.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5611323	5	5357759	1	5	5357759	1	215	57.0	5.0			OK	derived_species_match	GCA_022438785
GCA_022435075.1	GCF_022435075.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5615526	4	5356923	1	4	5356923	1	41	57.0	4.0			OK	derived_species_match	GCA_022435075
GCA_022434895.1	GCF_022434895.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5615523	4	5356920	1	4	5356920	1	44	57.0	4.0			OK	derived_species_match	GCA_022434895
GCA_022438885.1	GCF_022438885.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5767724	5	5356541	1	5	5356541	1	229	57.0	5.0			OK	derived_species_match	GCA_022438885
GCA_022439045.1	GCF_022439045.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5462113	3	5356347	1	3	5356347	1	188	57.5	3.0			OK	derived_species_match	GCA_022439045
GCA_022434975.1	GCF_022434975.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5601225	4	5355415	1	4	5355415	1	356	57.0	4.0			OK	derived_species_match	GCA_022434975
GCA_022434995.1	GCF_022434995.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5413806	3	5354583	1	3	5354583	1	23	57.5	3.0			OK	derived_species_match	GCA_022434995
GCA_022439245.1	GCF_022439245.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5554212	4	5351698	1	4	5351698	1	328	57.5	4.0			OK	derived_species_match	GCA_022439245
GCA_022438985.1	GCF_022438985.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5695243	3	5347051	1	3	5347051	1	301	57.0	3.0			OK	derived_species_match	GCA_022438985
GCA_022438125.1	GCF_022438125.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5477158	3	5344751	1	3	5344751	1	181	57.5	3.0			OK	derived_species_match	GCA_022438125
GCA_022438245.1	GCF_022438245.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5424309	2	5342588	1	2	5342588	1	123	57.5	2.0			OK	derived_species_match	GCA_022438245
GCA_022438225.1	GCF_022438225.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5424117	2	5342396	1	2	5342396	1	367	57.5	2.0			OK	derived_species_match	GCA_022438225
GCA_022434535.1	GCF_022434535.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5458680	2	5341733	1	2	5341733	1	275	57.5	2.0			OK	derived_species_match	GCA_022434535
GCA_022435055.1	GCF_022435055.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5718631	5	5340225	1	5	5340225	1	168	57.0	5.0			OK	derived_species_match	GCA_022435055
GCA_022438085.1	GCF_022438085.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5508747	4	5336312	1	4	5336312	1	155	57.5	4.0			OK	derived_species_match	GCA_022438085
GCA_022435015.1	GCF_022435015.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5676484	4	5331244	1	4	5331244	1	401	57.0	4.0			OK	derived_species_match	GCA_022435015
GCA_022435175.1	GCF_022435175.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5597920	4	5324002	1	4	5324002	1	23	57.0	4.0			OK	derived_species_match	GCA_022435175
GCA_022438425.1	GCF_022438425.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5709089	5	5318538	1	5	5318538	1	241	57.0	5.0			OK	derived_species_match	GCA_022438425
GCA_022438945.1	GCF_022438945.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5802918	6	5317641	1	6	5317641	1	178	57.0	6.0			OK	derived_species_match	GCA_022438945
GCA_022438525.1	GCF_022438525.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5695223	5	5316817	1	5	5316817	1	322	57.0	5.0			OK	derived_species_match	GCA_022438525
GCA_022438865.1	GCF_022438865.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5694021	5	5315615	1	5	5315615	1	231	57.0	5.0			OK	derived_species_match	GCA_022438865
GCA_022438065.1	GCF_022438065.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5690381	5	5311976	1	5	5311976	1	149	57.0	5.0			OK	derived_species_match	GCA_022438065
GCA_022435625.1	GCF_022435625.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5579387	4	5306619	1	4	5306619	1	348	57.5	4.0			OK	derived_species_match	GCA_022435625
GCA_022434775.1	GCF_022434775.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5521749	4	5301007	1	4	5301007	1	311	57.0	4.0			OK	derived_species_match	GCA_022434775
GCA_022439345.1	GCF_022439345.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5650840	5	5295875	1	5	5295875	1	188	57.0	5.0			OK	derived_species_match	GCA_022439345
GCA_022438565.1	GCF_022438565.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5689115	5	5293234	1	5	5293234	1	201	57.0	5.0			OK	derived_species_match	GCA_022438565
GCA_022438485.1	GCF_022438485.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5609794	5	5289287	1	5	5289287	1	198	57.0	5.0			OK	derived_species_match	GCA_022438485
GCA_022434935.1	GCF_022434935.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5711361	7	5284229	1	7	5284229	1	190	57.0	7.0			OK	derived_species_match	GCA_022434935
GCA_022438045.1	GCF_022438045.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5623949	3	5283968	1	3	5283968	1	168	57.0	3.0			OK	derived_species_match	GCA_022438045
GCA_022438905.1	GCF_022438905.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5616739	3	5283874	1	3	5283874	1	278	57.5	3.0			OK	derived_species_match	GCA_022438905
GCA_022439305.1	GCF_022439305.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5633878	5	5276487	1	5	5276487	1	209	57.0	5.0			OK	derived_species_match	GCA_022439305
GCA_022435135.1	GCF_022435135.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5425490	4	5265161	1	4	5265161	1	207	57.5	4.0			OK	derived_species_match	GCA_022435135
GCA_022438025.1	GCF_022438025.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5388369	3	5260889	1	3	5260889	1	73	57.5	3.0			OK	derived_species_match	GCA_022438025
GCA_022438605.1	GCF_022438605.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5593328	7	5260722	1	7	5260722	1	186	57.0	7.0			OK	derived_species_match	GCA_022438605
GCA_022439285.1	GCF_022439285.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5692091	6	5246331	1	6	5246331	1	164	57.0	6.0			OK	derived_species_match	GCA_022439285
GCA_022438285.1	GCF_022438285.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5624135	5	5246146	1	5	5246146	1	161	57.0	5.0			OK	derived_species_match	GCA_022438285
GCA_022434915.1	GCF_022434915.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5589807	4	5236185	1	4	5236185	1	323	57.0	4.0			OK	derived_species_match	GCA_022434915
GCA_022438365.1	GCF_022438365.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5593090	4	5230843	1	4	5230843	1	277	57.0	4.0			OK	derived_species_match	GCA_022438365
GCA_022439005.1	GCF_022439005.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5706395	6	5229165	1	6	5229165	1	263	57.0	6.0			OK	derived_species_match	GCA_022439005
GCA_022438145.1	GCF_022438145.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5422941	2	5225322	1	2	5225322	1	178	57.0	2.0			OK	derived_species_match	GCA_022438145
GCA_022438545.1	GCF_022438545.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5506619	4	5210322	1	4	5210322	1	337	57.0	4.0			OK	species_match	GCA_022438545
GCA_022439145.1	GCF_022439145.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5268042	4	5194983	1	4	5194983	1	273	57.5	4.0			OK	derived_species_match	GCA_022439145
GCA_022434475.1	GCF_022434475.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5666705	6	5187048	1	6	5187048	1	188	57.0	6.0			OK	derived_species_match	GCA_022434475
GCA_022434655.1	GCF_022434655.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5568078	4	5185628	1	4	5185628	1	50	57.0	4.0			OK	derived_species_match	GCA_022434655
GCA_022438585.1	GCF_022438585.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5560731	5	5183048	1	5	5183048	1	367	57.0	5.0			OK	derived_species_match	GCA_022438585
GCA_022438345.1	GCF_022438345.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5513382	4	5175130	1	4	5175130	1	260	57.0	4.0			OK	derived_species_match	GCA_022438345
GCA_022434515.1	GCF_022434515.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5420537	3	5132284	1	3	5132284	1	417	57.5	3.0			OK	derived_species_match	GCA_022434515
GCA_022438765.1	GCF_022438765.1	Complete Genome	current	Oxford Nanopore GridION	Flye v. 2.7		from large multi-isolate project	5266588	4	5057412	1	4	5057412	1	221	57.5	4.0			OK	derived_species_match	GCA_022438765
GCA_022964795.1	GCF_022964795.1	Complete Genome	current	Oxford Nanopore PromethION	Unicycler v. v0.4.8			5729943	5	5448962	1	5	5448962	1	100	57.0	5.0	98.35	1.14	OK	derived_species_match	GCA_022964795
GCA_022870805.1	GCF_022870805.1	Complete Genome	current	PacBio Sequel; Illumina NovaSeq	SMRT Link v. v5.0.1			5780308	4	5436561	1	4	5436561	1	140	57.0	4.0	98.84	1.35	OK	derived_species_match	GCA_022870805
GCA_022790305.2	GCF_022790305.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5829750	7	5426328	1	7	5426328	1	141	57.0	7.0	98.5	1.48	OK	derived_species_match	GCA_022790305
GCA_022964875.1	GCF_022964875.1	Complete Genome	current	Oxford Nanopore PromethION	Unicycler v. v0.4.8			5821381	5	5423180	1	5	5423180	1	100	57.0	5.0	97.92	1.56	OK	derived_species_match	GCA_022964875
GCA_022964855.1	GCF_022964855.1	Complete Genome	current	Oxford Nanopore PromethION	Unicycler v. v0.4.8			5637364	5	5355840	1	5	5355840	1	100	57.0	5.0	98.55	0.74	OK	derived_species_match	GCA_022964855
GCA_022789205.2	GCF_022789205.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			6083299	10	5345419	1	10	5345419	1	195	56.5	10.0	98.44	1.7	OK	derived_species_match	GCA_022789205
GCA_022789905.2	GCF_022789905.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5376068	2	5335640	1	2	5335640	1	318	57.5	2.0	98.81	0.99	OK	species_match	GCA_022789905
GCA_022789725.2	GCF_022789725.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5745149	6	5325836	1	6	5325836	1	232	57.0	6.0	97.98	1.3	OK	derived_species_match	GCA_022789725
GCA_022790445.2	GCF_022790445.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5472336	5	5319059	1	5	5319059	1	193	57.5	5.0	98.53	1.22	OK	derived_species_match	GCA_022790445
GCA_022789345.2	GCF_022789345.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5306834	1	5306834	1	1	5306834	1	284	57.5	1.0	99.07	0.48	OK	derived_species_match	GCA_022789345
GCA_022789885.2	GCF_022789885.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5508626	5	5306170	1	5	5306170	1	150	57.0	5.0	98.68	0.3	OK	derived_species_match	GCA_022789885
GCA_022789105.2	GCF_022789105.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5430337	3	5293138	1	3	5293138	1	234	57.5	3.0	99.07	0.7	OK	derived_species_match	GCA_022789105
GCA_022789685.2	GCF_022789685.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5606091	7	5270579	1	7	5270579	1	197	57.0	7.0	98.98	0.65	OK	derived_species_match	GCA_022789685
GCA_022964835.1	GCF_022964835.1	Complete Genome	current	Oxford Nanopore PromethION	Unicycler v. v0.4.8			5611909	5	5264922	1	5	5264922	1	100	57.0	5.0	98.35	0.44	OK	derived_species_match	GCA_022964835
GCA_022790205.2	GCF_022790205.2	Complete Genome	current	Illumina MiSeq; Oxford Nanopore MinION	Flye v. v2.9-b1768; Unicycler v. v0.5.0			5605568	8	5243831	1	8	5243831	1	135	57.0	8.0	98.94	0.91	OK	derived_species_match	GCA_022790205
